PrimaryKey,NameKey,DescKey,Group,icon,Order,Category,Type,OperationType,RangeType,Value,ValueMin,ValueMax,Duration,MaxStackCount,WaitTime,Inteval,PrefabFX
705798963,1879048477,NaN,1155891,ICON_EFFECT_RICOCHETCHANCE,1,1,26,3,1,0,0,0,0,1,0,0,
705766195,1879048478,NaN,1123123,ICON_EFFECT_CRITICALCHANCE,1,1,18,3,1,0.025,0.02,0.03,0,1,0,0,
705700659,1879048479,NaN,1057587,ICON_EFFECT_RELOADTIME,1,1,2,2,1,-0.15,-0.2,-0.1,0,1,0,0,
705811251,1879048480,NaN,1168179,ICON_EFFECT_PENETRATECHANCE,1,1,29,3,1,0.3,0.1,0.5,0,1,0,0,
705893171,1879048481,NaN,1250099,ICON_EFFECT_MAGAZINESIZE,1,1,49,3,1,8,5,11,0,1,0,0,
705897267,1879048482,NaN,1254195,ICON_EFFECT_KNOCKBACK,1,1,50,3,5,10000,8000,12000,0,1,0,0,
705786675,1879048483,NaN,1143603,ICON_EFFECT_ACCURACY,1,1,23,2,1,0.1,0.05,0.15,0,1,0,0,
705819443,1879048484,NaN,1176371,ICON_EFFECT_DOBLESHOTCHANCE,1,1,31,3,1,0,0,0,0,1,0,0,
705815347,1879048485,NaN,1172275,ICON_EFFECT_AMMOSPEED,1,1,30,2,1,0.1,0.05,0.15,0,1,0,0,
705770291,1879048486,NaN,1127219,ICON_EFFECT_CRITICALRATIO,1,1,19,3,1,0.025,0.015,0.035,0,1,0,0,
705708851,1879048487,NaN,1065779,ICON_EFFECT_AIMTIME,1,1,4,2,1,0,0,0,0,1,0,0,
705790771,1879048488,NaN,1147699,ICON_EFFECT_EXPLOSIONRANGE,1,1,24,2,6,0,0,0,0,1,0,0,
705962803,1879048489,NaN,1319731,ICON_EFFECT_AP2B,1,1,66,3,5,0.4,0.25,0.55,0,1,0,0,
705966899,1879048490,NaN,1323827,ICON_EFFECT_AP2E,1,1,67,3,5,0.4,0.25,0.55,0,1,0,0,
705958707,1879048491,NaN,1315635,ICON_EFFECT_AP2BNE,1,1,65,3,5,0.2,0.125,0.275,0,1,0,0,
705762355,1879048474,NaN,1119283,ICON_EFFECT_ATTACKPOWER,1,1,17,2,1,0.15,0.05,0.25,0,1,0,0,
705782835,1879048476,NaN,1139763,ICON_EFFECT_ATTACKRANGE,1,1,22,3,1,6000,3500,8500,0,1,0,0,
705799219,1879048477,NaN,1156147,ICON_EFFECT_RICOCHETCHANCE,1,1,26,3,1,0,0,0,0,1,0,0,
705766451,1879048478,NaN,1123379,ICON_EFFECT_CRITICALCHANCE,1,1,18,3,1,0.025,0.02,0.03,0,1,0,0,
705700915,1879048479,NaN,1057843,ICON_EFFECT_RELOADTIME,1,1,2,2,1,-0.15,-0.2,-0.1,0,1,0,0,
705811507,1879048480,NaN,1168435,ICON_EFFECT_PENETRATECHANCE,1,1,29,3,1,0.3,0.1,0.5,0,1,0,0,
705893427,1879048481,NaN,1250355,ICON_EFFECT_MAGAZINESIZE,1,1,49,3,1,8,5,11,0,1,0,0,
705897523,1879048482,NaN,1254451,ICON_EFFECT_KNOCKBACK,1,1,50,3,5,10000,8000,12000,0,1,0,0,
705786931,1879048483,NaN,1143859,ICON_EFFECT_ACCURACY,1,1,23,2,1,0.1,0.05,0.15,0,1,0,0,
705819699,1879048484,NaN,1176627,ICON_EFFECT_DOBLESHOTCHANCE,1,1,31,3,1,0,0,0,0,1,0,0,
705815603,1879048485,NaN,1172531,ICON_EFFECT_AMMOSPEED,1,1,30,2,1,0.1,0.05,0.15,0,1,0,0,
705770547,1879048486,NaN,1127475,ICON_EFFECT_CRITICALRATIO,1,1,19,3,1,0.025,0.015,0.035,0,1,0,0,
705709107,1879048487,NaN,1066035,ICON_EFFECT_AIMTIME,1,1,4,2,1,0,0,0,0,1,0,0,
705791027,1879048488,NaN,1147955,ICON_EFFECT_EXPLOSIONRANGE,1,1,24,2,6,0,0,0,0,1,0,0,
705963059,1879048489,NaN,1319987,ICON_EFFECT_AP2B,1,1,66,3,5,0.4,0.25,0.55,0,1,0,0,
705967155,1879048490,NaN,1324083,ICON_EFFECT_AP2E,1,1,67,3,5,0.4,0.25,0.55,0,1,0,0,
705958963,1879048491,NaN,1315891,ICON_EFFECT_AP2BNE,1,1,65,3,5,0.2,0.125,0.275,0,1,0,0,
705761588,1879048474,NaN,1118516,ICON_EFFECT_ATTACKPOWER,1,1,17,2,1,0.15,0.05,0.25,0,1,0,0,
705782068,1879048476,NaN,1138996,ICON_EFFECT_ATTACKRANGE,1,1,22,3,1,6000,4500,7500,0,1,0,0,
705798452,1879048477,NaN,1155380,ICON_EFFECT_RICOCHETCHANCE,1,1,26,3,1,0,0,0,0,1,0,0,
705765684,1879048478,NaN,1122612,ICON_EFFECT_CRITICALCHANCE,1,1,18,3,1,0.025,0.02,0.03,0,1,0,0,
705700148,1879048479,NaN,1057076,ICON_EFFECT_RELOADTIME,1,1,2,2,1,-0.15,-0.2,-0.1,0,1,0,0,
705810740,1879048480,NaN,1167668,ICON_EFFECT_PENETRATECHANCE,1,1,29,3,1,0.3,0.1,0.5,0,1,0,0,
705892660,1879048481,NaN,1249588,ICON_EFFECT_MAGAZINESIZE,1,1,49,3,1,8,5,11,0,1,0,0,
705896756,1879048482,NaN,1253684,ICON_EFFECT_KNOCKBACK,1,1,50,3,5,10000,8000,12000,0,1,0,0,
705786164,1879048483,NaN,1143092,ICON_EFFECT_ACCURACY,1,1,23,2,1,0.1,0.05,0.15,0,1,0,0,
705818932,1879048484,NaN,1175860,ICON_EFFECT_DOBLESHOTCHANCE,1,1,31,3,1,0,0,0,0,1,0,0,
705814836,1879048485,NaN,1171764,ICON_EFFECT_AMMOSPEED,1,1,30,2,1,0.1,0.05,0.15,0,1,0,0,
705769780,1879048486,NaN,1126708,ICON_EFFECT_CRITICALRATIO,1,1,19,3,1,0.025,0.015,0.035,0,1,0,0,
705708340,1879048487,NaN,1065268,ICON_EFFECT_AIMTIME,1,1,4,2,1,0,0,0,0,1,0,0,
705790260,1879048488,NaN,1147188,ICON_EFFECT_EXPLOSIONRANGE,1,1,24,2,6,0,0,0,0,1,0,0,
705962292,1879048489,NaN,1319220,ICON_EFFECT_AP2B,1,1,66,3,5,0.4,0.2,0.6,0,1,0,0,
705966388,1879048490,NaN,1323316,ICON_EFFECT_AP2E,1,1,67,3,5,0.4,0.2,0.6,0,1,0,0,
705958196,1879048491,NaN,1315124,ICON_EFFECT_AP2BNE,1,1,65,3,5,0.2,0.125,0.275,0,1,0,0,
705761844,1879048474,NaN,1118772,ICON_EFFECT_ATTACKPOWER,1,1,17,2,1,0.15,0.05,0.25,0,1,0,0,
705782324,1879048476,NaN,1139252,ICON_EFFECT_ATTACKRANGE,1,1,22,3,1,6000,4500,7500,0,1,0,0,
705798708,1879048477,NaN,1155636,ICON_EFFECT_RICOCHETCHANCE,1,1,26,3,1,0,0,0,0,1,0,0,
705765940,1879048478,NaN,1122868,ICON_EFFECT_CRITICALCHANCE,1,1,18,3,1,0.025,0.02,0.03,0,1,0,0,
705700404,1879048479,NaN,1057332,ICON_EFFECT_RELOADTIME,1,1,2,2,1,-0.15,-0.2,-0.1,0,1,0,0,
705810996,1879048480,NaN,1167924,ICON_EFFECT_PENETRATECHANCE,1,1,29,3,1,0.3,0.1,0.5,0,1,0,0,
705892916,1879048481,NaN,1249844,ICON_EFFECT_MAGAZINESIZE,1,1,49,3,1,8,5,11,0,1,0,0,
705897012,1879048482,NaN,1253940,ICON_EFFECT_KNOCKBACK,1,1,50,3,5,10000,8000,12000,0,1,0,0,
705786420,1879048483,NaN,1143348,ICON_EFFECT_ACCURACY,1,1,23,2,1,0.1,0.05,0.15,0,1,0,0,
705819188,1879048484,NaN,1176116,ICON_EFFECT_DOBLESHOTCHANCE,1,1,31,3,1,0,0,0,0,1,0,0,
705815092,1879048485,NaN,1172020,ICON_EFFECT_AMMOSPEED,1,1,30,2,1,0.1,0.05,0.15,0,1,0,0,
705770036,1879048486,NaN,1126964,ICON_EFFECT_CRITICALRATIO,1,1,19,3,1,0.025,0.015,0.035,0,1,0,0,
705708596,1879048487,NaN,1065524,ICON_EFFECT_AIMTIME,1,1,4,2,1,0,0,0,0,1,0,0,
705790516,1879048488,NaN,1147444,ICON_EFFECT_EXPLOSIONRANGE,1,1,24,2,6,0,0,0,0,1,0,0,
705962548,1879048489,NaN,1319476,ICON_EFFECT_AP2B,1,1,66,3,5,0.4,0.2,0.6,0,1,0,0,
705966644,1879048490,NaN,1323572,ICON_EFFECT_AP2E,1,1,67,3,5,0.4,0.2,0.6,0,1,0,0,
705958452,1879048491,NaN,1315380,ICON_EFFECT_AP2BNE,1,1,65,3,5,0.2,0.125,0.275,0,1,0,0,
705762100,1879048474,NaN,1119028,ICON_EFFECT_ATTACKPOWER,1,1,17,2,1,0.15,0.05,0.25,0,1,0,0,
705782580,1879048476,NaN,1139508,ICON_EFFECT_ATTACKRANGE,1,1,22,3,1,6000,4500,7500,0,1,0,0,
705798964,1879048477,NaN,1155892,ICON_EFFECT_RICOCHETCHANCE,1,1,26,3,1,0,0,0,0,1,0,0,
705766196,1879048478,NaN,1123124,ICON_EFFECT_CRITICALCHANCE,1,1,18,3,1,0.025,0.02,0.03,0,1,0,0,
705700660,1879048479,NaN,1057588,ICON_EFFECT_RELOADTIME,1,1,2,2,1,-0.15,-0.2,-0.1,0,1,0,0,
705811252,1879048480,NaN,1168180,ICON_EFFECT_PENETRATECHANCE,1,1,29,3,1,0.3,0.1,0.5,0,1,0,0,
705893172,1879048481,NaN,1250100,ICON_EFFECT_MAGAZINESIZE,1,1,49,3,1,8,5,11,0,1,0,0,
705897268,1879048482,NaN,1254196,ICON_EFFECT_KNOCKBACK,1,1,50,3,5,10000,8000,12000,0,1,0,0,
705786676,1879048483,NaN,1143604,ICON_EFFECT_ACCURACY,1,1,23,2,1,0.1,0.05,0.15,0,1,0,0,
705819444,1879048484,NaN,1176372,ICON_EFFECT_DOBLESHOTCHANCE,1,1,31,3,1,0,0,0,0,1,0,0,
705815348,1879048485,NaN,1172276,ICON_EFFECT_AMMOSPEED,1,1,30,2,1,0.1,0.05,0.15,0,1,0,0,
705770292,1879048486,NaN,1127220,ICON_EFFECT_CRITICALRATIO,1,1,19,3,1,0.025,0.015,0.035,0,1,0,0,
705708852,1879048487,NaN,1065780,ICON_EFFECT_AIMTIME,1,1,4,2,1,0,0,0,0,1,0,0,
705790772,1879048488,NaN,1147700,ICON_EFFECT_EXPLOSIONRANGE,1,1,24,2,6,0,0,0,0,1,0,0,
705962804,1879048489,NaN,1319732,ICON_EFFECT_AP2B,1,1,66,3,5,0.4,0.2,0.6,0,1,0,0,
705966900,1879048490,NaN,1323828,ICON_EFFECT_AP2E,1,1,67,3,5,0.4,0.2,0.6,0,1,0,0,
705958708,1879048491,NaN,1315636,ICON_EFFECT_AP2BNE,1,1,65,3,5,0.2,0.125,0.275,0,1,0,0,
705762356,1879048474,NaN,1119284,ICON_EFFECT_ATTACKPOWER,1,1,17,2,1,0.15,0.05,0.25,0,1,0,0,
705782836,1879048476,NaN,1139764,ICON_EFFECT_ATTACKRANGE,1,1,22,3,1,6000,4500,7500,0,1,0,0,
705799220,1879048477,NaN,1156148,ICON_EFFECT_RICOCHETCHANCE,1,1,26,3,1,0,0,0,0,1,0,0,
705766452,1879048478,NaN,1123380,ICON_EFFECT_CRITICALCHANCE,1,1,18,3,1,0.025,0.02,0.03,0,1,0,0,
705700916,1879048479,NaN,1057844,ICON_EFFECT_RELOADTIME,1,1,2,2,1,-0.15,-0.2,-0.1,0,1,0,0,
705811508,1879048480,NaN,1168436,ICON_EFFECT_PENETRATECHANCE,1,1,29,3,1,0.3,0.1,0.5,0,1,0,0,
705893428,1879048481,NaN,1250356,ICON_EFFECT_MAGAZINESIZE,1,1,49,3,1,8,5,11,0,1,0,0,
705897524,1879048482,NaN,1254452,ICON_EFFECT_KNOCKBACK,1,1,50,3,5,10000,8000,12000,0,1,0,0,
705786932,1879048483,NaN,1143860,ICON_EFFECT_ACCURACY,1,1,23,2,1,0.1,0.05,0.15,0,1,0,0,
705819700,1879048484,NaN,1176628,ICON_EFFECT_DOBLESHOTCHANCE,1,1,31,3,1,0,0,0,0,1,0,0,
705815604,1879048485,NaN,1172532,ICON_EFFECT_AMMOSPEED,1,1,30,2,1,0.1,0.05,0.15,0,1,0,0,
705770548,1879048486,NaN,1127476,ICON_EFFECT_CRITICALRATIO,1,1,19,3,1,0.025,0.015,0.035,0,1,0,0,
705709108,1879048487,NaN,1066036,ICON_EFFECT_AIMTIME,1,1,4,2,1,0,0,0,0,1,0,0,
705791028,1879048488,NaN,1147956,ICON_EFFECT_EXPLOSIONRANGE,1,1,24,2,6,0,0,0,0,1,0,0,
705963060,1879048489,NaN,1319988,ICON_EFFECT_AP2B,1,1,66,3,5,0.4,0.2,0.6,0,1,0,0,
705967156,1879048490,NaN,1324084,ICON_EFFECT_AP2E,1,1,67,3,5,0.4,0.2,0.6,0,1,0,0,
705958964,1879048491,NaN,1315892,ICON_EFFECT_AP2BNE,1,1,65,3,5,0.2,0.125,0.275,0,1,0,0,
705761589,1879048474,NaN,1118517,ICON_EFFECT_ATTACKPOWER,1,1,17,2,1,0.15,0.05,0.25,0,1,0,0,
705782069,1879048476,NaN,1138997,ICON_EFFECT_ATTACKRANGE,1,1,22,3,1,6000,3500,8500,0,1,0,0,
705798453,1879048477,NaN,1155381,ICON_EFFECT_RICOCHETCHANCE,1,1,26,3,1,0,0,0,0,1,0,0,
705765685,1879048478,NaN,1122613,ICON_EFFECT_CRITICALCHANCE,1,1,18,3,1,0.025,0.02,0.03,0,1,0,0,
705700149,1879048479,NaN,1057077,ICON_EFFECT_RELOADTIME,1,1,2,2,1,-0.15,-0.2,-0.1,0,1,0,0,
705810741,1879048480,NaN,1167669,ICON_EFFECT_PENETRATECHANCE,1,1,29,3,1,0.3,0.1,0.5,0,1,0,0,
705892661,1879048481,NaN,1249589,ICON_EFFECT_MAGAZINESIZE,1,1,49,3,1,8,5,11,0,1,0,0,
705896757,1879048482,NaN,1253685,ICON_EFFECT_KNOCKBACK,1,1,50,3,5,10000,8000,12000,0,1,0,0,
705786165,1879048483,NaN,1143093,ICON_EFFECT_ACCURACY,1,1,23,2,1,0.1,0.05,0.15,0,1,0,0,
705818933,1879048484,NaN,1175861,ICON_EFFECT_DOBLESHOTCHANCE,1,1,31,3,1,0,0,0,0,1,0,0,
705814837,1879048485,NaN,1171765,ICON_EFFECT_AMMOSPEED,1,1,30,2,1,0.1,0.05,0.15,0,1,0,0,
705769781,1879048486,NaN,1126709,ICON_EFFECT_CRITICALRATIO,1,1,19,3,1,0.025,0.015,0.035,0,1,0,0,
705708341,1879048487,NaN,1065269,ICON_EFFECT_AIMTIME,1,1,4,2,1,0,0,0,0,1,0,0,
705790261,1879048488,NaN,1147189,ICON_EFFECT_EXPLOSIONRANGE,1,1,24,2,6,0,0,0,0,1,0,0,
705962293,1879048489,NaN,1319221,ICON_EFFECT_AP2B,1,1,66,3,5,0.4,0.3,0.5,0,1,0,0,
705966389,1879048490,NaN,1323317,ICON_EFFECT_AP2E,1,1,67,3,5,0.4,0.3,0.5,0,1,0,0,
705958197,1879048491,NaN,1315125,ICON_EFFECT_AP2BNE,1,1,65,3,5,0.2,0.125,0.275,0,1,0,0,
705761845,1879048474,NaN,1118773,ICON_EFFECT_ATTACKPOWER,1,1,17,2,1,0.15,0.05,0.25,0,1,0,0,
705782325,1879048476,NaN,1139253,ICON_EFFECT_ATTACKRANGE,1,1,22,3,1,6000,3500,8500,0,1,0,0,
705798709,1879048477,NaN,1155637,ICON_EFFECT_RICOCHETCHANCE,1,1,26,3,1,0,0,0,0,1,0,0,
705765941,1879048478,NaN,1122869,ICON_EFFECT_CRITICALCHANCE,1,1,18,3,1,0.025,0.02,0.03,0,1,0,0,
705700405,1879048479,NaN,1057333,ICON_EFFECT_RELOADTIME,1,1,2,2,1,-0.15,-0.2,-0.1,0,1,0,0,
705810997,1879048480,NaN,1167925,ICON_EFFECT_PENETRATECHANCE,1,1,29,3,1,0.3,0.1,0.5,0,1,0,0,
705892917,1879048481,NaN,1249845,ICON_EFFECT_MAGAZINESIZE,1,1,49,3,1,8,5,11,0,1,0,0,
705897013,1879048482,NaN,1253941,ICON_EFFECT_KNOCKBACK,1,1,50,3,5,10000,8000,12000,0,1,0,0,
705786421,1879048483,NaN,1143349,ICON_EFFECT_ACCURACY,1,1,23,2,1,0.1,0.05,0.15,0,1,0,0,
705819189,1879048484,NaN,1176117,ICON_EFFECT_DOBLESHOTCHANCE,1,1,31,3,1,0,0,0,0,1,0,0,
705815093,1879048485,NaN,1172021,ICON_EFFECT_AMMOSPEED,1,1,30,2,1,0.1,0.05,0.15,0,1,0,0,
705770037,1879048486,NaN,1126965,ICON_EFFECT_CRITICALRATIO,1,1,19,3,1,0.025,0.015,0.035,0,1,0,0,
705708597,1879048487,NaN,1065525,ICON_EFFECT_AIMTIME,1,1,4,2,1,0,0,0,0,1,0,0,
705790517,1879048488,NaN,1147445,ICON_EFFECT_EXPLOSIONRANGE,1,1,24,2,6,0,0,0,0,1,0,0,
705962549,1879048489,NaN,1319477,ICON_EFFECT_AP2B,1,1,66,3,5,0.4,0.3,0.5,0,1,0,0,
705966645,1879048490,NaN,1323573,ICON_EFFECT_AP2E,1,1,67,3,5,0.4,0.3,0.5,0,1,0,0,
705958453,1879048491,NaN,1315381,ICON_EFFECT_AP2BNE,1,1,65,3,5,0.2,0.125,0.275,0,1,0,0,
705762101,1879048474,NaN,1119029,ICON_EFFECT_ATTACKPOWER,1,1,17,2,1,0.15,0.05,0.25,0,1,0,0,
705782581,1879048476,NaN,1139509,ICON_EFFECT_ATTACKRANGE,1,1,22,3,1,6000,3500,8500,0,1,0,0,
705798965,1879048477,NaN,1155893,ICON_EFFECT_RICOCHETCHANCE,1,1,26,3,1,0,0,0,0,1,0,0,
705766197,1879048478,NaN,1123125,ICON_EFFECT_CRITICALCHANCE,1,1,18,3,1,0.025,0.02,0.03,0,1,0,0,
705700661,1879048479,NaN,1057589,ICON_EFFECT_RELOADTIME,1,1,2,2,1,-0.15,-0.2,-0.1,0,1,0,0,
705811253,1879048480,NaN,1168181,ICON_EFFECT_PENETRATECHANCE,1,1,29,3,1,0.3,0.1,0.5,0,1,0,0,
705893173,1879048481,NaN,1250101,ICON_EFFECT_MAGAZINESIZE,1,1,49,3,1,8,5,11,0,1,0,0,
705897269,1879048482,NaN,1254197,ICON_EFFECT_KNOCKBACK,1,1,50,3,5,10000,8000,12000,0,1,0,0,
705786677,1879048483,NaN,1143605,ICON_EFFECT_ACCURACY,1,1,23,2,1,0.1,0.05,0.15,0,1,0,0,
705819445,1879048484,NaN,1176373,ICON_EFFECT_DOBLESHOTCHANCE,1,1,31,3,1,0,0,0,0,1,0,0,
705815349,1879048485,NaN,1172277,ICON_EFFECT_AMMOSPEED,1,1,30,2,1,0.1,0.05,0.15,0,1,0,0,
705770293,1879048486,NaN,1127221,ICON_EFFECT_CRITICALRATIO,1,1,19,3,1,0.025,0.015,0.035,0,1,0,0,
705708853,1879048487,NaN,1065781,ICON_EFFECT_AIMTIME,1,1,4,2,1,0,0,0,0,1,0,0,
705790773,1879048488,NaN,1147701,ICON_EFFECT_EXPLOSIONRANGE,1,1,24,2,6,0,0,0,0,1,0,0,
705962805,1879048489,NaN,1319733,ICON_EFFECT_AP2B,1,1,66,3,5,0.4,0.3,0.5,0,1,0,0,
705966901,1879048490,NaN,1323829,ICON_EFFECT_AP2E,1,1,67,3,5,0.4,0.3,0.5,0,1,0,0,
705958709,1879048491,NaN,1315637,ICON_EFFECT_AP2BNE,1,1,65,3,5,0.2,0.125,0.275,0,1,0,0,
705762357,1879048474,NaN,1119285,ICON_EFFECT_ATTACKPOWER,1,1,17,2,1,0.15,0.05,0.25,0,1,0,0,
705782837,1879048476,NaN,1139765,ICON_EFFECT_ATTACKRANGE,1,1,22,3,1,6000,3500,8500,0,1,0,0,
705799221,1879048477,NaN,1156149,ICON_EFFECT_RICOCHETCHANCE,1,1,26,3,1,0,0,0,0,1,0,0,
705766453,1879048478,NaN,1123381,ICON_EFFECT_CRITICALCHANCE,1,1,18,3,1,0.025,0.02,0.03,0,1,0,0,
705700917,1879048479,NaN,1057845,ICON_EFFECT_RELOADTIME,1,1,2,2,1,-0.15,-0.2,-0.1,0,1,0,0,
705811509,1879048480,NaN,1168437,ICON_EFFECT_PENETRATECHANCE,1,1,29,3,1,0.3,0.1,0.5,0,1,0,0,
705893429,1879048481,NaN,1250357,ICON_EFFECT_MAGAZINESIZE,1,1,49,3,1,8,5,11,0,1,0,0,
705897525,1879048482,NaN,1254453,ICON_EFFECT_KNOCKBACK,1,1,50,3,5,10000,8000,12000,0,1,0,0,
705786933,1879048483,NaN,1143861,ICON_EFFECT_ACCURACY,1,1,23,2,1,0.1,0.05,0.15,0,1,0,0,
705819701,1879048484,NaN,1176629,ICON_EFFECT_DOBLESHOTCHANCE,1,1,31,3,1,0,0,0,0,1,0,0,
705815605,1879048485,NaN,1172533,ICON_EFFECT_AMMOSPEED,1,1,30,2,1,0.1,0.05,0.15,0,1,0,0,
705770549,1879048486,NaN,1127477,ICON_EFFECT_CRITICALRATIO,1,1,19,3,1,0.025,0.015,0.035,0,1,0,0,
705709109,1879048487,NaN,1066037,ICON_EFFECT_AIMTIME,1,1,4,2,1,0,0,0,0,1,0,0,
705791029,1879048488,NaN,1147957,ICON_EFFECT_EXPLOSIONRANGE,1,1,24,2,6,0,0,0,0,1,0,0,
705963061,1879048489,NaN,1319989,ICON_EFFECT_AP2B,1,1,66,3,5,0.4,0.3,0.5,0,1,0,0,
705967157,1879048490,NaN,1324085,ICON_EFFECT_AP2E,1,1,67,3,5,0.4,0.3,0.5,0,1,0,0,
705958965,1879048491,NaN,1315893,ICON_EFFECT_AP2BNE,1,1,65,3,5,0.2,0.125,0.275,0,1,0,0,
706225462,1879048700,NaN,1582390,ICON_EFFECT_APREMAINAMMO,1,1,130,2,5,1,0.8,1.1,0,1,0,0,
705762614,1879048474,NaN,1119542,ICON_EFFECT_ATTACKPOWER,1,1,17,2,1,0.15,0.05,0.25,0,1,0,0,
705783094,1879048476,NaN,1140022,ICON_EFFECT_ATTACKRANGE,1,1,22,3,1,6000,3500,8500,0,1,0,0,
705799478,1879048477,NaN,1156406,ICON_EFFECT_RICOCHETCHANCE,1,1,26,3,1,0,0,0,0,1,0,0,
705766710,1879048478,NaN,1123638,ICON_EFFECT_CRITICALCHANCE,1,1,18,3,1,0.025,0.02,0.03,0,1,0,0,
705701174,1879048479,NaN,1058102,ICON_EFFECT_RELOADTIME,1,1,2,2,1,-0.15,-0.2,-0.1,0,1,0,0,
705811766,1879048480,NaN,1168694,ICON_EFFECT_PENETRATECHANCE,1,1,29,3,1,0.3,0.1,0.5,0,1,0,0,
705893686,1879048481,NaN,1250614,ICON_EFFECT_MAGAZINESIZE,1,1,49,3,1,8,5,11,0,1,0,0,
705897782,1879048482,NaN,1254710,ICON_EFFECT_KNOCKBACK,1,1,50,3,5,10000,8000,12000,0,1,0,0,
705787190,1879048483,NaN,1144118,ICON_EFFECT_ACCURACY,1,1,23,2,1,0.1,0.05,0.15,0,1,0,0,
705819958,1879048484,NaN,1176886,ICON_EFFECT_DOBLESHOTCHANCE,1,1,31,3,1,0,0,0,0,1,0,0,
705815862,1879048485,NaN,1172790,ICON_EFFECT_AMMOSPEED,1,1,30,2,1,0.1,0.05,0.15,0,1,0,0,
705770806,1879048486,NaN,1127734,ICON_EFFECT_CRITICALRATIO,1,1,19,3,1,0.025,0.015,0.035,0,1,0,0,
705709366,1879048487,NaN,1066294,ICON_EFFECT_AIMTIME,1,1,4,2,1,0,0,0,0,1,0,0,
705791286,1879048488,NaN,1148214,ICON_EFFECT_EXPLOSIONRANGE,1,1,24,2,6,0,0,0,0,1,0,0,
705963318,1879048489,NaN,1320246,ICON_EFFECT_AP2B,1,1,66,3,5,0.4,0.3,0.5,0,1,0,0,
705967414,1879048490,NaN,1324342,ICON_EFFECT_AP2E,1,1,67,3,5,0.4,0.3,0.5,0,1,0,0,
705959222,1879048491,NaN,1316150,ICON_EFFECT_AP2BNE,1,1,65,3,5,0.2,0.125,0.275,0,1,0,0,
705761617,1879048474,NaN,1118545,ICON_EFFECT_ATTACKPOWER,1,1,17,2,1,0.25,0.1,0.45,0,1,0,0,
705782097,1879048476,NaN,1139025,ICON_EFFECT_ATTACKRANGE,1,1,22,3,1,7000,4000,10000,0,1,0,0,
705798481,1879048477,NaN,1155409,ICON_EFFECT_RICOCHETCHANCE,1,1,26,3,1,0.25,0.05,0.45,0,1,0,0,
705765713,1879048478,NaN,1122641,ICON_EFFECT_CRITICALCHANCE,1,1,18,3,1,0.025,0.02,0.03,0,1,0,0,
705700177,1879048479,NaN,1057105,ICON_EFFECT_RELOADTIME,1,1,2,2,1,-0.2,-0.25,-0.15,0,1,0,0,
705810769,1879048480,NaN,1167697,ICON_EFFECT_PENETRATECHANCE,1,1,29,3,1,0.5,0.1,0.9,0,1,0,0,
705892689,1879048481,NaN,1249617,ICON_EFFECT_MAGAZINESIZE,1,1,49,3,1,3,2,4,0,1,0,0,
705896785,1879048482,NaN,1253713,ICON_EFFECT_KNOCKBACK,1,1,50,3,5,13000,11000,15000,0,1,0,0,
705786193,1879048483,NaN,1143121,ICON_EFFECT_ACCURACY,1,1,23,2,1,0.15,0.1,0.2,0,1,0,0,
705818961,1879048484,NaN,1175889,ICON_EFFECT_DOBLESHOTCHANCE,1,1,31,3,1,0.2,0.1,0.3,0,1,0,0,
705814865,1879048485,NaN,1171793,ICON_EFFECT_AMMOSPEED,1,1,30,2,1,0.1,0.05,0.15,0,1,0,0,
705769809,1879048486,NaN,1126737,ICON_EFFECT_CRITICALRATIO,1,1,19,3,1,0.025,0.015,0.035,0,1,0,0,
705708369,1879048487,NaN,1065297,ICON_EFFECT_AIMTIME,1,1,4,2,1,-0.3,-0.5,-0.1,0,1,0,0,
705790289,1879048488,NaN,1147217,ICON_EFFECT_EXPLOSIONRANGE,1,1,24,2,6,0,0,0,0,1,0,0,
705962321,1879048489,NaN,1319249,ICON_EFFECT_AP2B,1,1,66,3,5,0.35,0.15,0.55,0,1,0,0,
705966417,1879048490,NaN,1323345,ICON_EFFECT_AP2E,1,1,67,3,5,0.35,0.15,0.55,0,1,0,0,
705958225,1879048491,NaN,1315153,ICON_EFFECT_AP2BNE,1,1,65,3,5,0.175,0.1,0.25,0,1,0,0,
705761873,1879048474,NaN,1118801,ICON_EFFECT_ATTACKPOWER,1,1,17,2,1,0.25,0.1,0.45,0,1,0,0,
705782353,1879048476,NaN,1139281,ICON_EFFECT_ATTACKRANGE,1,1,22,3,1,7000,4000,10000,0,1,0,0,
705798737,1879048477,NaN,1155665,ICON_EFFECT_RICOCHETCHANCE,1,1,26,3,1,0.25,0.05,0.45,0,1,0,0,
705765969,1879048478,NaN,1122897,ICON_EFFECT_CRITICALCHANCE,1,1,18,3,1,0.025,0.02,0.03,0,1,0,0,
705700433,1879048479,NaN,1057361,ICON_EFFECT_RELOADTIME,1,1,2,2,1,-0.2,-0.25,-0.15,0,1,0,0,
705811025,1879048480,NaN,1167953,ICON_EFFECT_PENETRATECHANCE,1,1,29,3,1,0.5,0.1,0.9,0,1,0,0,
705892945,1879048481,NaN,1249873,ICON_EFFECT_MAGAZINESIZE,1,1,49,3,1,3,2,4,0,1,0,0,
705897041,1879048482,NaN,1253969,ICON_EFFECT_KNOCKBACK,1,1,50,3,5,13000,11000,15000,0,1,0,0,
705786449,1879048483,NaN,1143377,ICON_EFFECT_ACCURACY,1,1,23,2,1,0.15,0.1,0.2,0,1,0,0,
