PrimaryKey,Level,HitRate,PowerAttack,PowerDefence,HP,AimTime,SelectionFactorAttack,SelectionFactorSkillGroup,AttackSkillGroup,HPSkillGroup25,HPSkillGroup50,HPSkillGroup75,ContinuouslySkillGroup,RewardGroup,MidiumRewardGroup10,MidiumRewardGroup20,MidiumRewardGroup30,MidiumRewardGroup40,MidiumRewardGroup50,MidiumRewardGroup60,MidiumRewardGroup70,MidiumRewardGroup80,MidiumRewardGroup90
337719386,90,120,68,0,1582,716,,,0,0,0,0,0,3278241,0,0,0,0,0,0,0,0,0
337735770,90,150,157,0,1582,1146,,,0,0,0,0,0,3278241,0,0,0,0,0,0,0,0,0
337739866,90,150,58,0,1582,1146,,,0,0,0,0,0,3278241,0,0,0,0,0,0,0,0,0
337731674,90,20,29,0,1582,716,,,0,0,0,0,0,3278241,0,0,0,0,0,0,0,0,0
337727578,90,250,186,0,1582,1910,,,0,0,0,0,0,3278241,0,0,0,0,0,0,0,0,0
337858650,90,2000,186,0,1582,955,,,0,0,0,0,0,3278241,0,0,0,0,0,0,0,0,0
337866842,90,150,157,0,1582,955,,,0,0,0,0,0,3278241,0,0,0,0,0,0,0,0,0
339816538,90,30,68,0,1582,716,1,1,4,0,0,0,0,3278241,0,0,0,0,0,0,0,0,0
338833498,90,2000,74,0,23731,716,1,1,29,25,25,25,30,3343777,0,0,0,0,0,0,0,0,0
338759770,90,2000,85,0,15821,716,1,1,29,25,25,25,30,3343777,0,0,0,0,0,0,0,0,0
336658527,95,2000,89,0,1112,190,,,0,0,0,0,0,3212785,0,0,0,0,0,0,0,0,0
336662623,95,95,71,0,1112,714,,,0,0,0,0,0,3212785,0,0,0,0,0,0,0,0,0
336670815,95,120,62,0,1112,714,,,0,0,0,0,0,3212785,0,0,0,0,0,0,0,0,0
336687199,95,150,142,0,1112,1143,,,0,0,0,0,0,3212785,0,0,0,0,0,0,0,0,0
336691295,95,150,53,0,1112,1143,,,0,0,0,0,0,3212785,0,0,0,0,0,0,0,0,0
336683103,95,20,26,0,1112,714,,,0,0,0,0,0,3212785,0,0,0,0,0,0,0,0,0
336679007,95,250,169,0,1112,1905,,,0,0,0,0,0,3212785,0,0,0,0,0,0,0,0,0
336801887,95,10,62,0,1112,1428,,,0,0,0,0,0,3212785,0,0,0,0,0,0,0,0,0
336818271,95,150,142,0,1112,952,,,0,0,0,0,0,3212785,0,0,0,0,0,0,0,0,0
337707103,95,2000,98,0,1668,190,,,0,0,0,0,0,3278321,0,0,0,0,0,0,0,0,0
337711199,95,95,78,0,1668,714,,,0,0,0,0,0,3278321,0,0,0,0,0,0,0,0,0
337719391,95,120,68,0,1668,714,,,0,0,0,0,0,3278321,0,0,0,0,0,0,0,0,0
337735775,95,150,157,0,1668,1143,,,0,0,0,0,0,3278321,0,0,0,0,0,0,0,0,0
337739871,95,150,58,0,1668,1143,,,0,0,0,0,0,3278321,0,0,0,0,0,0,0,0,0
337731679,95,20,29,0,1668,714,,,0,0,0,0,0,3278321,0,0,0,0,0,0,0,0,0
337727583,95,250,186,0,1668,1905,,,0,0,0,0,0,3278321,0,0,0,0,0,0,0,0,0
337858655,95,2000,186,0,1668,952,,,0,0,0,0,0,3278321,0,0,0,0,0,0,0,0,0
337866847,95,150,157,0,1668,952,,,0,0,0,0,0,3278321,0,0,0,0,0,0,0,0,0
339816543,95,30,68,0,1668,714,1,1,4,0,0,0,0,3278321,0,0,0,0,0,0,0,0,0
338833503,95,2000,74,0,25034,714,1,1,29,25,25,25,30,3343857,0,0,0,0,0,0,0,0,0
338759775,95,2000,85,0,16689,714,1,1,29,25,25,25,30,3343857,0,0,0,0,0,0,0,0,0
336658532,100,2000,89,0,1171,190,,,0,0,0,0,0,3212865,0,0,0,0,0,0,0,0,0
336662628,100,95,71,0,1171,712,,,0,0,0,0,0,3212865,0,0,0,0,0,0,0,0,0
336670820,100,120,62,0,1171,712,,,0,0,0,0,0,3212865,0,0,0,0,0,0,0,0,0
336687204,100,150,142,0,1171,1140,,,0,0,0,0,0,3212865,0,0,0,0,0,0,0,0,0
336691300,100,150,53,0,1171,1140,,,0,0,0,0,0,3212865,0,0,0,0,0,0,0,0,0
336683108,100,20,26,0,1171,712,,,0,0,0,0,0,3212865,0,0,0,0,0,0,0,0,0
336679012,100,250,169,0,1171,1900,,,0,0,0,0,0,3212865,0,0,0,0,0,0,0,0,0
336801892,100,10,62,0,1171,1425,,,0,0,0,0,0,3212865,0,0,0,0,0,0,0,0,0
336818276,100,150,142,0,1171,950,,,0,0,0,0,0,3212865,0,0,0,0,0,0,0,0,0
337707108,100,2000,98,0,1757,190,,,0,0,0,0,0,3278401,0,0,0,0,0,0,0,0,0
337711204,100,95,78,0,1757,712,,,0,0,0,0,0,3278401,0,0,0,0,0,0,0,0,0
337719396,100,120,68,0,1757,712,,,0,0,0,0,0,3278401,0,0,0,0,0,0,0,0,0
337735780,100,150,157,0,1757,1140,,,0,0,0,0,0,3278401,0,0,0,0,0,0,0,0,0
337739876,100,150,58,0,1757,1140,,,0,0,0,0,0,3278401,0,0,0,0,0,0,0,0,0
337731684,100,20,29,0,1757,712,,,0,0,0,0,0,3278401,0,0,0,0,0,0,0,0,0
337727588,100,250,186,0,1757,1900,,,0,0,0,0,0,3278401,0,0,0,0,0,0,0,0,0
337858660,100,2000,186,0,1757,950,,,0,0,0,0,0,3278401,0,0,0,0,0,0,0,0,0
337866852,100,150,157,0,1757,950,,,0,0,0,0,0,3278401,0,0,0,0,0,0,0,0,0
339816548,100,30,68,0,1757,712,1,1,4,0,0,0,0,3278401,0,0,0,0,0,0,0,0,0
338833508,100,2000,74,0,26368,712,1,1,35,31,31,31,0,3343937,0,0,0,0,0,0,0,0,0
338759780,100,2000,85,0,17578,712,1,1,35,31,31,31,0,3343937,0,0,0,0,0,0,0,0,0
336658537,105,2000,97,0,1297,189,,,0,0,0,0,0,3212945,0,0,0,0,0,0,0,0,0
336662633,105,95,78,0,1297,710,,,0,0,0,0,0,3212945,0,0,0,0,0,0,0,0,0
336670825,105,120,68,0,1297,710,,,0,0,0,0,0,3212945,0,0,0,0,0,0,0,0,0
336687209,105,150,156,0,1297,1137,,,0,0,0,0,0,3212945,0,0,0,0,0,0,0,0,0
336691305,105,150,58,0,1297,1137,,,0,0,0,0,0,3212945,0,0,0,0,0,0,0,0,0
336683113,105,20,29,0,1297,710,,,0,0,0,0,0,3212945,0,0,0,0,0,0,0,0,0
336679017,105,250,185,0,1297,1895,,,0,0,0,0,0,3212945,0,0,0,0,0,0,0,0,0
336801897,105,10,68,0,1297,1421,,,0,0,0,0,0,3212945,0,0,0,0,0,0,0,0,0
336818281,105,150,156,0,1297,947,,,0,0,0,0,0,3212945,0,0,0,0,0,0,0,0,0
337707113,105,2000,107,0,1946,189,,,0,0,0,0,0,3278481,0,0,0,0,0,0,0,0,0
337711209,105,95,86,0,1946,710,,,0,0,0,0,0,3278481,0,0,0,0,0,0,0,0,0
337719401,105,120,75,0,1946,710,,,0,0,0,0,0,3278481,0,0,0,0,0,0,0,0,0
337735785,105,150,172,0,1946,1137,,,0,0,0,0,0,3278481,0,0,0,0,0,0,0,0,0
337739881,105,150,64,0,1946,1137,,,0,0,0,0,0,3278481,0,0,0,0,0,0,0,0,0
337731689,105,20,32,0,1946,710,,,0,0,0,0,0,3278481,0,0,0,0,0,0,0,0,0
337727593,105,250,204,0,1946,1895,,,0,0,0,0,0,3278481,0,0,0,0,0,0,0,0,0
337858665,105,2000,204,0,1946,947,,,0,0,0,0,0,3278481,0,0,0,0,0,0,0,0,0
337866857,105,150,172,0,1946,947,,,0,0,0,0,0,3278481,0,0,0,0,0,0,0,0,0
339816553,105,30,75,0,1946,710,1,1,4,0,0,0,0,3278481,0,0,0,0,0,0,0,0,0
338833513,105,2000,82,0,29191,710,1,1,35,31,31,31,0,3344017,0,0,0,0,0,0,0,0,0
338759785,105,2000,93,0,19461,710,1,1,35,31,31,31,0,3344017,0,0,0,0,0,0,0,0,0
336658542,110,2000,97,0,1362,189,,,0,0,0,0,0,3213025,0,0,0,0,0,0,0,0,0
336662638,110,95,78,0,1362,708,,,0,0,0,0,0,3213025,0,0,0,0,0,0,0,0,0
336670830,110,120,68,0,1362,708,,,0,0,0,0,0,3213025,0,0,0,0,0,0,0,0,0
336687214,110,150,156,0,1362,1134,,,0,0,0,0,0,3213025,0,0,0,0,0,0,0,0,0
336691310,110,150,58,0,1362,1134,,,0,0,0,0,0,3213025,0,0,0,0,0,0,0,0,0
336683118,110,20,29,0,1362,708,,,0,0,0,0,0,3213025,0,0,0,0,0,0,0,0,0
336679022,110,250,185,0,1362,1890,,,0,0,0,0,0,3213025,0,0,0,0,0,0,0,0,0
336801902,110,10,68,0,1362,1417,,,0,0,0,0,0,3213025,0,0,0,0,0,0,0,0,0
336818286,110,150,156,0,1362,945,,,0,0,0,0,0,3213025,0,0,0,0,0,0,0,0,0
337707118,110,2000,107,0,2043,189,,,0,0,0,0,0,3278561,0,0,0,0,0,0,0,0,0
337711214,110,95,86,0,2043,708,,,0,0,0,0,0,3278561,0,0,0,0,0,0,0,0,0
337719406,110,120,75,0,2043,708,,,0,0,0,0,0,3278561,0,0,0,0,0,0,0,0,0
337735790,110,150,172,0,2043,1134,,,0,0,0,0,0,3278561,0,0,0,0,0,0,0,0,0
337739886,110,150,64,0,2043,1134,,,0,0,0,0,0,3278561,0,0,0,0,0,0,0,0,0
337731694,110,20,32,0,2043,708,,,0,0,0,0,0,3278561,0,0,0,0,0,0,0,0,0
337727598,110,250,204,0,2043,1890,,,0,0,0,0,0,3278561,0,0,0,0,0,0,0,0,0
337858670,110,2000,204,0,2043,945,,,0,0,0,0,0,3278561,0,0,0,0,0,0,0,0,0
337866862,110,150,172,0,2043,945,,,0,0,0,0,0,3278561,0,0,0,0,0,0,0,0,0
339816558,110,30,75,0,2043,708,1,1,4,0,0,0,0,3278561,0,0,0,0,0,0,0,0,0
338833518,110,2000,82,0,30658,708,1,1,35,31,31,31,0,3344097,0,0,0,0,0,0,0,0,0
338759790,110,2000,93,0,20439,708,1,1,35,31,31,31,0,3344097,0,0,0,0,0,0,0,0,0
336658547,115,2000,107,0,1500,188,,,0,0,0,0,0,3213105,0,0,0,0,0,0,0,0,0
336662643,115,95,86,0,1500,706,,,0,0,0,0,0,3213105,0,0,0,0,0,0,0,0,0
336670835,115,120,75,0,1500,706,,,0,0,0,0,0,3213105,0,0,0,0,0,0,0,0,0
336687219,115,150,172,0,1500,1131,,,0,0,0,0,0,3213105,0,0,0,0,0,0,0,0,0
336691315,115,150,64,0,1500,1131,,,0,0,0,0,0,3213105,0,0,0,0,0,0,0,0,0
336683123,115,20,32,0,1500,706,,,0,0,0,0,0,3213105,0,0,0,0,0,0,0,0,0
336679027,115,250,204,0,1500,1885,,,0,0,0,0,0,3213105,0,0,0,0,0,0,0,0,0
336801907,115,10,75,0,1500,1413,,,0,0,0,0,0,3213105,0,0,0,0,0,0,0,0,0
336818291,115,150,172,0,1500,942,,,0,0,0,0,0,3213105,0,0,0,0,0,0,0,0,0
337707123,115,2000,118,0,2251,188,,,0,0,0,0,0,3278641,0,0,0,0,0,0,0,0,0
337711219,115,95,94,0,2251,706,,,0,0,0,0,0,3278641,0,0,0,0,0,0,0,0,0
337719411,115,120,82,0,2251,706,,,0,0,0,0,0,3278641,0,0,0,0,0,0,0,0,0
337735795,115,150,189,0,2251,1131,,,0,0,0,0,0,3278641,0,0,0,0,0,0,0,0,0
337739891,115,150,71,0,2251,1131,,,0,0,0,0,0,3278641,0,0,0,0,0,0,0,0,0
337731699,115,20,35,0,2251,706,,,0,0,0,0,0,3278641,0,0,0,0,0,0,0,0,0
337727603,115,250,225,0,2251,1885,,,0,0,0,0,0,3278641,0,0,0,0,0,0,0,0,0
337858675,115,2000,225,0,2251,942,,,0,0,0,0,0,3278641,0,0,0,0,0,0,0,0,0
337866867,115,150,189,0,2251,942,,,0,0,0,0,0,3278641,0,0,0,0,0,0,0,0,0
339816563,115,30,82,0,2251,706,1,1,4,0,0,0,0,3278641,0,0,0,0,0,0,0,0,0
338833523,115,2000,90,0,33766,706,1,1,35,31,31,31,0,3344177,0,0,0,0,0,0,0,0,0
338759795,115,2000,103,0,22510,706,1,1,35,31,31,31,0,3344177,0,0,0,0,0,0,0,0,0
336658552,120,2000,107,0,1572,188,,,0,0,0,0,0,3213185,0,0,0,0,0,0,0,0,0
336662648,120,95,86,0,1572,705,,,0,0,0,0,0,3213185,0,0,0,0,0,0,0,0,0
336670840,120,120,75,0,1572,705,,,0,0,0,0,0,3213185,0,0,0,0,0,0,0,0,0
336687224,120,150,172,0,1572,1128,,,0,0,0,0,0,3213185,0,0,0,0,0,0,0,0,0
336691320,120,150,64,0,1572,1128,,,0,0,0,0,0,3213185,0,0,0,0,0,0,0,0,0
336683128,120,20,32,0,1572,705,,,0,0,0,0,0,3213185,0,0,0,0,0,0,0,0,0
336679032,120,250,204,0,1572,1880,,,0,0,0,0,0,3213185,0,0,0,0,0,0,0,0,0
336801912,120,10,75,0,1572,1410,,,0,0,0,0,0,3213185,0,0,0,0,0,0,0,0,0
336818296,120,150,172,0,1572,940,,,0,0,0,0,0,3213185,0,0,0,0,0,0,0,0,0
337707128,120,2000,118,0,2358,188,,,0,0,0,0,0,3278721,0,0,0,0,0,0,0,0,0
337711224,120,95,94,0,2358,705,,,0,0,0,0,0,3278721,0,0,0,0,0,0,0,0,0
337719416,120,120,82,0,2358,705,,,0,0,0,0,0,3278721,0,0,0,0,0,0,0,0,0
337735800,120,150,189,0,2358,1128,,,0,0,0,0,0,3278721,0,0,0,0,0,0,0,0,0
337739896,120,150,71,0,2358,1128,,,0,0,0,0,0,3278721,0,0,0,0,0,0,0,0,0
337731704,120,20,35,0,2358,705,,,0,0,0,0,0,3278721,0,0,0,0,0,0,0,0,0
337727608,120,250,225,0,2358,1880,,,0,0,0,0,0,3278721,0,0,0,0,0,0,0,0,0
337858680,120,2000,225,0,2358,940,,,0,0,0,0,0,3278721,0,0,0,0,0,0,0,0,0
337866872,120,150,189,0,2358,940,,,0,0,0,0,0,3278721,0,0,0,0,0,0,0,0,0
339816568,120,30,82,0,2358,705,1,1,4,0,0,0,0,3278721,0,0,0,0,0,0,0,0,0
338833528,120,2000,90,0,35374,705,1,1,35,31,31,31,0,3344257,0,0,0,0,0,0,0,0,0
338759800,120,2000,103,0,23582,705,1,1,35,31,31,31,0,3344257,0,0,0,0,0,0,0,0,0
336658557,125,2000,107,0,1645,187,,,0,0,0,0,0,3213265,0,0,0,0,0,0,0,0,0
336662653,125,95,86,0,1645,703,,,0,0,0,0,0,3213265,0,0,0,0,0,0,0,0,0
336670845,125,120,75,0,1645,703,,,0,0,0,0,0,3213265,0,0,0,0,0,0,0,0,0
336687229,125,150,172,0,1645,1125,,,0,0,0,0,0,3213265,0,0,0,0,0,0,0,0,0
336691325,125,150,64,0,1645,1125,,,0,0,0,0,0,3213265,0,0,0,0,0,0,0,0,0
336683133,125,20,32,0,1645,703,,,0,0,0,0,0,3213265,0,0,0,0,0,0,0,0,0
336679037,125,250,204,0,1645,1875,,,0,0,0,0,0,3213265,0,0,0,0,0,0,0,0,0
336801917,125,10,75,0,1645,1406,,,0,0,0,0,0,3213265,0,0,0,0,0,0,0,0,0
336818301,125,150,172,0,1645,937,,,0,0,0,0,0,3213265,0,0,0,0,0,0,0,0,0
337707133,125,2000,118,0,2467,187,,,0,0,0,0,0,3278801,0,0,0,0,0,0,0,0,0
337711229,125,95,94,0,2467,703,,,0,0,0,0,0,3278801,0,0,0,0,0,0,0,0,0
337719421,125,120,82,0,2467,703,,,0,0,0,0,0,3278801,0,0,0,0,0,0,0,0,0
337735805,125,150,189,0,2467,1125,,,0,0,0,0,0,3278801,0,0,0,0,0,0,0,0,0
337739901,125,150,71,0,2467,1125,,,0,0,0,0,0,3278801,0,0,0,0,0,0,0,0,0
337731709,125,20,35,0,2467,703,,,0,0,0,0,0,3278801,0,0,0,0,0,0,0,0,0
337727613,125,250,225,0,2467,1875,,,0,0,0,0,0,3278801,0,0,0,0,0,0,0,0,0
337858685,125,2000,225,0,2467,937,,,0,0,0,0,0,3278801,0,0,0,0,0,0,0,0,0
337866877,125,150,189,0,2467,937,,,0,0,0,0,0,3278801,0,0,0,0,0,0,0,0,0
339816573,125,30,82,0,2467,703,1,1,4,0,0,0,0,3278801,0,0,0,0,0,0,0,0,0
338833533,125,2000,90,0,37015,703,1,1,35,31,31,31,0,3344337,0,0,0,0,0,0,0,0,0
338759805,125,2000,103,0,24677,703,1,1,35,31,31,31,0,3344337,0,0,0,0,0,0,0,0,0
336658562,130,2000,107,0,1719,187,,,0,0,0,0,0,3213345,0,0,0,0,0,0,0,0,0
336662658,130,95,86,0,1719,701,,,0,0,0,0,0,3213345,0,0,0,0,0,0,0,0,0
336670850,130,120,75,0,1719,701,,,0,0,0,0,0,3213345,0,0,0,0,0,0,0,0,0
336687234,130,150,172,0,1719,1122,,,0,0,0,0,0,3213345,0,0,0,0,0,0,0,0,0
336691330,130,150,64,0,1719,1122,,,0,0,0,0,0,3213345,0,0,0,0,0,0,0,0,0
336683138,130,20,32,0,1719,701,,,0,0,0,0,0,3213345,0,0,0,0,0,0,0,0,0
336679042,130,250,204,0,1719,1870,,,0,0,0,0,0,3213345,0,0,0,0,0,0,0,0,0
336801922,130,10,75,0,1719,1402,,,0,0,0,0,0,3213345,0,0,0,0,0,0,0,0,0
336818306,130,150,172,0,1719,935,,,0,0,0,0,0,3213345,0,0,0,0,0,0,0,0,0
337707138,130,2000,118,0,2579,187,,,0,0,0,0,0,3278881,0,0,0,0,0,0,0,0,0
337711234,130,95,94,0,2579,701,,,0,0,0,0,0,3278881,0,0,0,0,0,0,0,0,0
337719426,130,120,82,0,2579,701,,,0,0,0,0,0,3278881,0,0,0,0,0,0,0,0,0
337735810,130,150,189,0,2579,1122,,,0,0,0,0,0,3278881,0,0,0,0,0,0,0,0,0
337739906,130,150,71,0,2579,1122,,,0,0,0,0,0,3278881,0,0,0,0,0,0,0,0,0
337731714,130,20,35,0,2579,701,,,0,0,0,0,0,3278881,0,0,0,0,0,0,0,0,0
337727618,130,250,225,0,2579,1870,,,0,0,0,0,0,3278881,0,0,0,0,0,0,0,0,0
337858690,130,2000,225,0,2579,935,,,0,0,0,0,0,3278881,0,0,0,0,0,0,0,0,0
337866882,130,150,189,0,2579,935,,,0,0,0,0,0,3278881,0,0,0,0,0,0,0,0,0
339816578,130,30,82,0,2579,701,1,1,4,0,0,0,0,3278881,0,0,0,0,0,0,0,0,0
338833538,130,2000,90,0,38690,701,1,1,35,31,31,31,0,3344417,0,0,0,0,0,0,0,0,0
338759810,130,2000,103,0,25793,701,1,1,35,31,31,31,0,3344417,0,0,0,0,0,0,0,0,0
336658567,135,2000,107,0,1795,186,,,0,0,0,0,0,3213425,0,0,0,0,0,0,0,0,0
336662663,135,95,86,0,1795,699,,,0,0,0,0,0,3213425,0,0,0,0,0,0,0,0,0
336670855,135,120,75,0,1795,699,,,0,0,0,0,0,3213425,0,0,0,0,0,0,0,0,0
336687239,135,150,172,0,1795,1119,,,0,0,0,0,0,3213425,0,0,0,0,0,0,0,0,0
336691335,135,150,64,0,1795,1119,,,0,0,0,0,0,3213425,0,0,0,0,0,0,0,0,0
336683143,135,20,32,0,1795,699,,,0,0,0,0,0,3213425,0,0,0,0,0,0,0,0,0
336679047,135,250,204,0,1795,1865,,,0,0,0,0,0,3213425,0,0,0,0,0,0,0,0,0
336801927,135,10,75,0,1795,1398,,,0,0,0,0,0,3213425,0,0,0,0,0,0,0,0,0
336818311,135,150,172,0,1795,932,,,0,0,0,0,0,3213425,0,0,0,0,0,0,0,0,0
337707143,135,2000,118,0,2693,186,,,0,0,0,0,0,3278961,0,0,0,0,0,0,0,0,0
337711239,135,95,94,0,2693,699,,,0,0,0,0,0,3278961,0,0,0,0,0,0,0,0,0
337719431,135,120,82,0,2693,699,,,0,0,0,0,0,3278961,0,0,0,0,0,0,0,0,0
337735815,135,150,189,0,2693,1119,,,0,0,0,0,0,3278961,0,0,0,0,0,0,0,0,0
337739911,135,150,71,0,2693,1119,,,0,0,0,0,0,3278961,0,0,0,0,0,0,0,0,0
337731719,135,20,35,0,2693,699,,,0,0,0,0,0,3278961,0,0,0,0,0,0,0,0,0
337727623,135,250,225,0,2693,1865,,,0,0,0,0,0,3278961,0,0,0,0,0,0,0,0,0
337858695,135,2000,225,0,2693,932,,,0,0,0,0,0,3278961,0,0,0,0,0,0,0,0,0
337866887,135,150,189,0,2693,932,,,0,0,0,0,0,3278961,0,0,0,0,0,0,0,0,0
339816583,135,30,82,0,2693,699,1,1,4,0,0,0,0,3278961,0,0,0,0,0,0,0,0,0
338833543,135,2000,90,0,40399,699,1,1,41,36,36,36,43,3344497,0,0,0,0,0,0,0,0,0
338759815,135,2000,103,0,26932,699,1,1,41,36,36,36,43,3344497,0,0,0,0,0,0,0,0,0
336658572,140,2000,117,0,1962,186,,,0,0,0,0,0,3213505,0,0,0,0,0,0,0,0,0
336662668,140,95,94,0,1962,697,,,0,0,0,0,0,3213505,0,0,0,0,0,0,0,0,0
336670860,140,120,82,0,1962,697,,,0,0,0,0,0,3213505,0,0,0,0,0,0,0,0,0
336687244,140,150,188,0,1962,1116,,,0,0,0,0,0,3213505,0,0,0,0,0,0,0,0,0
336691340,140,150,70,0,1962,1116,,,0,0,0,0,0,3213505,0,0,0,0,0,0,0,0,0
336683148,140,20,35,0,1962,697,,,0,0,0,0,0,3213505,0,0,0,0,0,0,0,0,0
336679052,140,250,223,0,1962,1860,,,0,0,0,0,0,3213505,0,0,0,0,0,0,0,0,0
336801932,140,10,82,0,1962,1395,,,0,0,0,0,0,3213505,0,0,0,0,0,0,0,0,0
336818316,140,150,188,0,1962,930,,,0,0,0,0,0,3213505,0,0,0,0,0,0,0,0,0
337707148,140,2000,129,0,2943,186,,,0,0,0,0,0,3279041,0,0,0,0,0,0,0,0,0
337711244,140,95,103,0,2943,697,,,0,0,0,0,0,3279041,0,0,0,0,0,0,0,0,0
337719436,140,120,90,0,2943,697,,,0,0,0,0,0,3279041,0,0,0,0,0,0,0,0,0
337735820,140,150,207,0,2943,1116,,,0,0,0,0,0,3279041,0,0,0,0,0,0,0,0,0
337739916,140,150,77,0,2943,1116,,,0,0,0,0,0,3279041,0,0,0,0,0,0,0,0,0
337731724,140,20,38,0,2943,697,,,0,0,0,0,0,3279041,0,0,0,0,0,0,0,0,0
337727628,140,250,245,0,2943,1860,,,0,0,0,0,0,3279041,0,0,0,0,0,0,0,0,0
337858700,140,2000,245,0,2943,930,,,0,0,0,0,0,3279041,0,0,0,0,0,0,0,0,0
337866892,140,150,207,0,2943,930,,,0,0,0,0,0,3279041,0,0,0,0,0,0,0,0,0
339816588,140,30,90,0,2943,697,1,1,4,0,0,0,0,3279041,0,0,0,0,0,0,0,0,0
338833548,140,2000,98,0,44148,697,1,1,41,36,36,36,43,3344577,0,0,0,0,0,0,0,0,0
338759820,140,2000,112,0,29432,697,1,1,41,36,36,36,43,3344577,0,0,0,0,0,0,0,0,0
336658577,145,2000,117,0,2044,185,,,0,0,0,0,0,3213585,0,0,0,0,0,0,0,0,0
336662673,145,95,94,0,2044,695,,,0,0,0,0,0,3213585,0,0,0,0,0,0,0,0,0
336670865,145,120,82,0,2044,695,,,0,0,0,0,0,3213585,0,0,0,0,0,0,0,0,0
336687249,145,150,188,0,2044,1113,,,0,0,0,0,0,3213585,0,0,0,0,0,0,0,0,0
336691345,145,150,70,0,2044,1113,,,0,0,0,0,0,3213585,0,0,0,0,0,0,0,0,0
336683153,145,20,35,0,2044,695,,,0,0,0,0,0,3213585,0,0,0,0,0,0,0,0,0
336679057,145,250,223,0,2044,1855,,,0,0,0,0,0,3213585,0,0,0,0,0,0,0,0,0
336801937,145,10,82,0,2044,1391,,,0,0,0,0,0,3213585,0,0,0,0,0,0,0,0,0
336818321,145,150,188,0,2044,927,,,0,0,0,0,0,3213585,0,0,0,0,0,0,0,0,0
337707153,145,2000,129,0,3067,185,,,0,0,0,0,0,3279121,0,0,0,0,0,0,0,0,0
337711249,145,95,103,0,3067,695,,,0,0,0,0,0,3279121,0,0,0,0,0,0,0,0,0
337719441,145,120,90,0,3067,695,,,0,0,0,0,0,3279121,0,0,0,0,0,0,0,0,0
337735825,145,150,207,0,3067,1113,,,0,0,0,0,0,3279121,0,0,0,0,0,0,0,0,0
337739921,145,150,77,0,3067,1113,,,0,0,0,0,0,3279121,0,0,0,0,0,0,0,0,0
337731729,145,20,38,0,3067,695,,,0,0,0,0,0,3279121,0,0,0,0,0,0,0,0,0
337727633,145,250,245,0,3067,1855,,,0,0,0,0,0,3279121,0,0,0,0,0,0,0,0,0
337858705,145,2000,245,0,3067,927,,,0,0,0,0,0,3279121,0,0,0,0,0,0,0,0,0
337866897,145,150,207,0,3067,927,,,0,0,0,0,0,3279121,0,0,0,0,0,0,0,0,0
339816593,145,30,90,0,3067,695,1,1,4,0,0,0,0,3279121,0,0,0,0,0,0,0,0,0
338833553,145,2000,98,0,46008,695,1,1,41,36,36,36,43,3344657,0,0,0,0,0,0,0,0,0
338759825,145,2000,112,0,30672,695,1,1,41,36,36,36,43,3344657,0,0,0,0,0,0,0,0,0
336658582,150,2000,126,0,2225,185,,,0,0,0,0,0,3213665,0,0,0,0,0,0,0,0,0
336662678,150,95,101,0,2225,693,,,0,0,0,0,0,3213665,0,0,0,0,0,0,0,0,0
336670870,150,120,88,0,2225,693,,,0,0,0,0,0,3213665,0,0,0,0,0,0,0,0,0
336687254,150,150,203,0,2225,1110,,,0,0,0,0,0,3213665,0,0,0,0,0,0,0,0,0
336691350,150,150,76,0,2225,1110,,,0,0,0,0,0,3213665,0,0,0,0,0,0,0,0,0
336683158,150,20,38,0,2225,693,,,0,0,0,0,0,3213665,0,0,0,0,0,0,0,0,0
336679062,150,250,241,0,2225,1850,,,0,0,0,0,0,3213665,0,0,0,0,0,0,0,0,0
336801942,150,10,88,0,2225,1387,,,0,0,0,0,0,3213665,0,0,0,0,0,0,0,0,0
336818326,150,150,203,0,2225,925,,,0,0,0,0,0,3213665,0,0,0,0,0,0,0,0,0
337707158,150,2000,139,0,3338,185,,,0,0,0,0,0,3279201,0,0,0,0,0,0,0,0,0
337711254,150,95,111,0,3338,693,,,0,0,0,0,0,3279201,0,0,0,0,0,0,0,0,0
337719446,150,120,97,0,3338,693,,,0,0,0,0,0,3279201,0,0,0,0,0,0,0,0,0
337735830,150,150,223,0,3338,1110,,,0,0,0,0,0,3279201,0,0,0,0,0,0,0,0,0
337739926,150,150,83,0,3338,1110,,,0,0,0,0,0,3279201,0,0,0,0,0,0,0,0,0
337731734,150,20,41,0,3338,693,,,0,0,0,0,0,3279201,0,0,0,0,0,0,0,0,0
337727638,150,250,265,0,3338,1850,,,0,0,0,0,0,3279201,0,0,0,0,0,0,0,0,0
337858710,150,2000,265,0,3338,925,,,0,0,0,0,0,3279201,0,0,0,0,0,0,0,0,0
337866902,150,150,223,0,3338,925,,,0,0,0,0,0,3279201,0,0,0,0,0,0,0,0,0
339816598,150,30,97,0,3338,693,1,1,4,0,0,0,0,3279201,0,0,0,0,0,0,0,0,0
338833558,150,2000,106,0,50081,693,1,1,41,36,36,36,43,3344737,0,0,0,0,0,0,0,0,0
338759830,150,2000,121,0,33387,693,1,1,41,36,36,36,43,3344737,0,0,0,0,0,0,0,0,0
336658587,155,2000,126,0,2315,184,,,0,0,0,0,0,3213745,0,0,0,0,0,0,0,0,0
336662683,155,95,101,0,2315,691,,,0,0,0,0,0,3213745,0,0,0,0,0,0,0,0,0
336670875,155,120,88,0,2315,691,,,0,0,0,0,0,3213745,0,0,0,0,0,0,0,0,0
